PERIODO,EVENTO,MODALIDAD_DE_EJECUCION,COSTO_DE_OBRA-EXP_TEC,COSTO_ACTUALIZADO,RANGO_DE_INVERSION,SALDO_DE_INVERSION,TIPO_DE_OBRA,MACRO_REGION,ANO_INICIO_OBRA,ULT_AVANCE_MES,ULT_AVANCE_ANO,PLAZO_DE_EJECUCION,AVANCE_FISICO,NIVEL_DE_GOBIERNO,SECTOR,UNIDAD_ORGANICA,LEY_31589,INVENTARIO_OBRAS_PARALIZADAS_MEF,CAUSAL_PARALIZACION
202406,Proceso Normal,Administración directa," S/ 283,741.68 "," S/ 283,741.68 ",< =1, S/ 108.28 ,Transportes Y Comunicaciones,Sur,2021,9,2021,60,44.34,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 175,712.48 "," S/ 283,582.26 ",< =1," S/ 180,789.70 ",Protección/Readaptación Social,Sur,2022,5,2024,60,61.67,G. Local,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 209,740.20 "," S/ 283,384.56 ",< =1," S/ 51,220.43 ",Otras Infraestructuras,Centro,2022,6,2022,45,22.21,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 282,589.15 "," S/ 282,589.15 ",< =1," S/ 226,005.80 ",Transportes Y Comunicaciones,Centro,2015,11,2016,60,20.63,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 282,218.69 "," S/ 282,218.69 ",< =1," S/ 189,579.69 ",Transportes Y Comunicaciones,Centro,2016,2,2018,90,32.79,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 281,925.16 "," S/ 281,925.16 ",< =1," S/ 72,255.39 ",Agricultura,Sur,2015,12,2017,90,74.37,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Por núcleo ejecutor," S/ 266,820.18 "," S/ 279,696.88 ",< =1," S/ 274,093.05 ","Vivienda, Construcción Y Saneamiento",Sur,2019,5,2024,60,72.15,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,2 Incumplimiento de contrato
202406,Proceso Normal,Administración directa," S/ 277,945.04 "," S/ 277,945.04 ",< =1," S/ 67,262.24 ",Transportes Y Comunicaciones,Centro,2017,9,2017,120,57.22,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 276,531.00 "," S/ 276,531.00 ",< =1," S/ 60,510.52 ",Agricultura,Centro,2021,8,2022,60,81.67,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 220,465.00 "," S/ 276,304.57 ",< =1," S/ 209,650.32 ",Otras Infraestructuras,Sur,2018,4,2019,90,26.5,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 181,216.16 "," S/ 275,025.00 ",< =1," S/ 43,875.00 ",Educación/Cultura,Norte,2016,11,2016,120,71.13,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 274,282.00 "," S/ 274,282.00 ",< =1," S/ 55,012.27 ",Agricultura,Sur,2021,8,2022,60,74.97,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 274,234.97 "," S/ 274,234.97 ",< =1," S/ 219,667.67 ",Educación/Cultura,Norte,2019,4,2019,60,18.58,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 251,338.93 "," S/ 273,838.93 ",< =1," S/ 21,873.26 ",Transportes Y Comunicaciones,Sur,2016,12,2016,90,92.5,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 273,537.37 "," S/ 273,537.37 ",< =1," S/ 172,887.77 ",Transportes Y Comunicaciones,Sur,2016,11,2017,60,61.66,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 272,445.21 "," S/ 272,445.21 ",< =1," S/ 23,350.76 ",Otras Infraestructuras,Sur,2023,6,2023,60,34.4,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 271,961.87 "," S/ 271,961.87 ",< =1," S/ 59,086.68 ",Protección/Readaptación Social,Sur,2020,7,2021,90,76.78,G. Local,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE PUNO,1,SI,14 Otros
202406,Proceso Normal,Contrata," S/ 271,352.98 "," S/ 271,352.98 ",< =1," S/ 126,935.70 ",Otras Infraestructuras,Centro,2022,1,2024,60,46.75,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,SI,2 Incumplimiento de contrato
202406,Proceso Normal,Contrata," S/ 271,006.44 "," S/ 271,006.44 ",< =1," S/ 191,423.95 ",Educación/Cultura,Centro,2020,4,2020,90,35.8,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE JUNÍN,0,NO,"3 Discrepancias, Controversias y Arbitraje"
202406,Proceso Normal,Contrata," S/ 248,609.83 "," S/ 268,610.00 ",< =1," S/ 69,399.03 ",Energía Y Minas,Sur,2018,9,2018,60,62.8,G. Local,ENERGÍA Y MINAS,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 268,476.98 "," S/ 268,476.98 ",< =1," S/ 77,876.98 ",Transportes Y Comunicaciones,Sur,2022,1,2023,90,66.76,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 268,321.05 "," S/ 268,321.05 ",< =1," S/ 49,197.65 ","Vivienda, Construcción Y Saneamiento",Sur,2017,12,2019,120,68.28,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,1,SI,14 Otros
202406,Proceso Normal,Contrata," S/ 216,020.75 "," S/ 266,764.27 ",< =1," S/ 120,784.95 ",Energía Y Minas,Norte,2021,9,2022,45,97.43,G. Local,ENERGÍA Y MINAS,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,1,NO,4 Conflictos sociales
202406,Proceso Normal,Administración directa," S/ 265,964.54 "," S/ 265,964.54 ",< =1," S/ 207,029.27 ",Agricultura,Norte,2016,1,2017,90,22.16,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 262,862.39 "," S/ 262,862.39 ",< =1," S/ 52,901.76 ",Transportes Y Comunicaciones,Oriente,2017,11,2018,30,79.87,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 262,248.00 "," S/ 262,248.00 ",< =1," S/ 90,432.80 ",Transportes Y Comunicaciones,Centro,2015,12,2021,120,64.59,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LORETO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 130,000.00 "," S/ 260,578.00 ",< =1," S/ 152,194.88 ",Transportes Y Comunicaciones,Centro,2016,11,2016,60,83.37,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 258,665.59 "," S/ 258,665.59 ",< =1," S/ 81,372.99 ",Transportes Y Comunicaciones,Sur,2019,7,2021,45,77.33,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,1,SI,14 Otros
202406,Proceso Normal,Administración directa," S/ 257,785.00 "," S/ 257,785.00 ",< =1," S/ 116,145.78 ",Transportes Y Comunicaciones,Sur,2020,11,2020,60,38.15,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 257,634.78 "," S/ 257,634.78 ",< =1," S/ 26,291.03 ",Otras Infraestructuras,Sur,2021,10,2021,90,62.49,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 256,326.25 "," S/ 256,326.25 ",< =1," S/ 198,059.05 ",Otras Infraestructuras,Sur,2021,10,2022,120,22.73,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 254,486.98 "," S/ 254,486.98 ",< =1," S/ 51,261.48 ",Otras Infraestructuras,Sur,2019,5,2019,60,86.92,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,1,NO,4 Conflictos sociales
202406,Proceso Normal,Contrata," S/ 234,392.44 "," S/ 253,392.44 ",< =1," S/ 59,189.16 ",Educación/Cultura,Sur,2018,2,2019,60,62.26,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PIURA,1,NO,2 Incumplimiento de contrato
202406,Proceso Normal,Administración directa," S/ 232,232.70 "," S/ 252,482.70 ",< =1," S/ 42,092.70 ",Transportes Y Comunicaciones,Centro,2021,8,2022,60,59.56,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 250,006.77 "," S/ 252,006.77 ",< =1," S/ 53,053.75 ",Salud,Sur,2022,5,2024,60,31.72,G. Local,SALUD,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 251,945.48 "," S/ 251,945.48 ",< =1," S/ 136,932.53 ","Vivienda, Construcción Y Saneamiento",Sur,2020,4,2021,90,54.35,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 222,027.00 "," S/ 249,027.18 ",< =1," S/ 119,796.25 ",Otras Infraestructuras,Sur,2016,12,2016,60,71.12,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 248,452.29 "," S/ 248,452.29 ",< =1," S/ 151,126.76 ",Transportes Y Comunicaciones,Centro,2016,12,2020,45,87.37,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 248,311.55 "," S/ 248,311.55 ",< =1," S/ 45,582.94 ",Educación/Cultura,Sur,2018,1,2023,75,93.63,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 248,042.61 "," S/ 248,042.61 ",< =1," S/ 13,690.41 ",Educación/Cultura,Sur,2016,4,2017,90,60.12,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 107,968.96 "," S/ 247,923.69 ",< =1," S/ 137,472.89 ",Transportes Y Comunicaciones,Sur,2021,10,2021,30,53.89,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 232,430.05 "," S/ 247,880.05 ",< =1," S/ 23,037.50 ",Protección/Readaptación Social,Sur,2019,8,2023,90,67.38,G. Local,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 247,571.56 "," S/ 247,571.56 ",< =1," S/ 153,420.68 ",Otras Infraestructuras,Sur,2020,12,2022,42,55.61,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LIMA METROPOLITANA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 247,346.60 "," S/ 247,346.60 ",< =1," S/ 159,247.17 ",Otras Infraestructuras,Sur,2018,3,2024,75,53.9,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 246,827.87 "," S/ 246,827.87 ",< =1," S/ 218,613.75 ",Educación/Cultura,Norte,2014,12,2016,90,18.81,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 147,153.31 "," S/ 245,371.79 ",< =1," S/ 12,538.98 ",Otras Infraestructuras,Sur,2020,12,2022,60,35.29,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LIMA METROPOLITANA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 245,008.95 "," S/ 245,008.95 ",< =1," S/ 203,065.45 ",Transportes Y Comunicaciones,Centro,2020,7,2021,30,65.83,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 244,452.31 "," S/ 244,452.31 ",< =1," S/ 191,353.71 ",Transportes Y Comunicaciones,Centro,2014,12,2016,120,23,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE JUNÍN,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 243,417.07 "," S/ 243,417.07 ",< =1," S/ 78,712.07 ",Otras Infraestructuras,Centro,2022,5,2024,60,77.83,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE UCAYALI,1,SI,9 Eventos Climáticos
202406,Proceso Normal,Contrata," S/ 243,344.06 "," S/ 243,344.06 ",< =1," S/ 17,759.41 ",Agricultura,Sur,2021,8,2023,30,81.62,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE TACNA,1,NO,9 Eventos Climáticos
202406,Proceso Normal,Administración directa," S/ 143,799.08 "," S/ 243,177.54 ",< =1," S/ 167,850.54 ",Transportes Y Comunicaciones,Sur,2017,1,2018,60,53.5,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 242,828.56 "," S/ 242,828.56 ",< =1," S/ 152,557.76 ",Otras Infraestructuras,Sur,2020,12,2022,42,73.82,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LIMA METROPOLITANA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 242,140.22 "," S/ 242,140.22 ",< =1," S/ 182,679.42 ",Otras Infraestructuras,Centro,2016,7,2016,60,20,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 197,618.96 "," S/ 240,810.48 ",< =1," S/ 16,564.36 ",Transportes Y Comunicaciones,Sur,2017,12,2023,60,96.82,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,1,SI,4 Conflictos sociales
202406,Proceso Normal,Administración directa," S/ 239,046.88 "," S/ 239,046.88 ",< =1," S/ 11,993.88 ",Educación/Cultura,Sur,2021,2,2024,60,15.1,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,9 Eventos Climáticos
202406,Proceso Normal,Administración directa," S/ 237,507.62 "," S/ 237,507.62 ",< =1," S/ 68,748.42 ",Transportes Y Comunicaciones,Oriente,2020,2,2021,60,82.93,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,1,SI,14 Otros
202406,Proceso Normal,Administración directa," S/ 237,147.78 "," S/ 237,147.78 ",< =1," S/ 113,347.61 ",Transportes Y Comunicaciones,Sur,2014,12,2016,120,59.9,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 234,968.74 "," S/ 234,968.74 ",< =1," S/ 125,422.74 ",Transportes Y Comunicaciones,Sur,2018,12,2019,60,81.5,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 224,841.90 "," S/ 234,488.83 ",< =1," S/ 81,027.53 ","Vivienda, Construcción Y Saneamiento",Sur,2021,3,2022,90,34.95,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,4 Conflictos sociales
202406,Proceso Normal,Administración directa," S/ 234,197.63 "," S/ 234,197.63 ",< =1," S/ 102,351.33 ",Transportes Y Comunicaciones,Sur,2020,12,2020,120,34.48,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 81,697.39 "," S/ 233,490.17 ",< =1," S/ 107,977.89 ",Transportes Y Comunicaciones,Norte,2015,12,2015,45,48.76,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 233,153.12 "," S/ 233,153.12 ",< =1," S/ 194,996.02 ","Vivienda, Construcción Y Saneamiento",Centro,2015,12,2015,75,16.37,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE JUNÍN,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 216,014.00 "," S/ 232,514.00 ",< =1," S/ 54,878.75 ",Educación/Cultura,Sur,2023,12,2023,30,77.83,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 232,471.43 "," S/ 232,471.43 ",< =1," S/ 118,912.93 ",Protección/Readaptación Social,Sur,2018,9,2023,120,48.73,G. Local,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 230,697.17 "," S/ 230,697.17 ",< =1, S/ -   ,Transportes Y Comunicaciones,Sur,2020,10,2022,90,77.15,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 205,357.96 "," S/ 229,666.26 ",< =1," S/ 190,686.76 ",Transportes Y Comunicaciones,Centro,2014,2,2022,92,13.93,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 228,391.59 "," S/ 228,391.59 ",< =1," S/ 121,707.06 ",Otras Infraestructuras,Norte,2020,12,2022,42,59.81,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LIMA METROPOLITANA,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 228,176.27 "," S/ 228,176.27 ",< =1," S/ 4,478.87 ",Transportes Y Comunicaciones,Sur,2021,4,2022,60,84.23,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 162,313.67 "," S/ 227,348.71 ",< =1," S/ 197,919.21 ",Educación/Cultura,Sur,2022,9,2023,60,80.1,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,NO,5 Deficiencia en el Expediente Técnico
202406,Proceso Normal,Contrata," S/ 195,594.21 "," S/ 225,155.00 ",< =1," S/ 72,728.40 ",Otras Infraestructuras,Sur,2021,6,2022,60,72.82,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,1,SI,2 Incumplimiento de contrato
202406,Proceso Normal,Administración directa," S/ 69,279.63 "," S/ 224,020.00 ",< =1," S/ 137,193.40 ",Educación/Cultura,Sur,2012,3,2022,60,61,G. Local,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 222,541.26 "," S/ 222,541.26 ",< =1," S/ 77,572.86 ","Vivienda, Construcción Y Saneamiento",Centro,2015,10,2022,60,44.39,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Por núcleo ejecutor," S/ 204,759.04 "," S/ 220,783.74 ",< =1," S/ 128,673.33 ","Vivienda, Construcción Y Saneamiento",Sur,2019,5,2024,60,55.68,G. Nacional,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,2 Incumplimiento de contrato
202406,Proceso Normal,Contrata," S/ 220,761.70 "," S/ 220,761.70 ",< =1," S/ 62,183.71 ",Agricultura,Centro,2021,3,2022,60,70.1,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,1,NO,2 Incumplimiento de contrato
202406,Proceso Normal,Administración directa," S/ 220,519.98 "," S/ 220,519.98 ",< =1," S/ 172,597.98 ",Educación/Cultura,Sur,2021,6,2021,90,44.3,G. Local,CULTURA,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 219,813.37 "," S/ 219,813.37 ",< =1," S/ 188,937.37 ",Transportes Y Comunicaciones,Sur,2022,5,2024,90,50.65,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 219,733.92 "," S/ 219,733.92 ",< =1," S/ 41,252.91 ",Otras Infraestructuras,Sur,2018,4,2019,90,79.75,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 219,661.89 "," S/ 219,661.89 ",< =1," S/ 16,267.05 ",Transportes Y Comunicaciones,Sur,2014,8,2018,90,41.98,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 218,724.61 "," S/ 218,724.61 ",< =1," S/ 31,064.18 ",Otras Infraestructuras,Norte,2018,6,2022,60,97.3,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 218,370.01 "," S/ 218,370.01 ",< =1," S/ 164,489.41 ",Transportes Y Comunicaciones,Sur,2020,7,2021,45,28.95,G. Local,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 216,923.87 "," S/ 216,923.87 ",< =1," S/ 29,806.46 ","Vivienda, Construcción Y Saneamiento",Centro,2017,5,2021,120,72.89,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 215,511.08 "," S/ 215,511.08 ",< =1," S/ 196,254.42 ",Agricultura,Sur,2015,12,2016,120,9.1,G. Local,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 Otros
202406,Proceso Normal,Administración directa," S/ 109,905.00 "," S/ 213,654.61 ",< =1," S/ 13,568.01 ","Vivienda, Construcción Y Saneamiento",Centro,2011,11,2021,30,78.96,G. Local,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 Falta de Recursos Financieros y Liquidez
202406,Proceso Normal,Administración directa," S/ 212,104.34 "," S/ 212,104.34 ",< =1," S/ 161,599.71 ",Otras Infraestructuras,Centro,2019,2,2022,180,29.31,G. Local,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,14 Otros
