PERIODO,EVENTO,MODALIDAD_DE_EJECUCION,COSTO_DE_OBRA-EXP_TEC,COSTO_ACTUALIZADO,RANGO_DE_INVERSION,SALDO_DE_INVERSION,TIPO_DE_OBRA,MACRO_REGION,ANO_INICIO_OBRA,ULT_AVANCE_MES,ULT_AVANCE_ANO,PLAZO_DE_EJECUCION,AVANCE_FISICO,NIVEL_DE_GOBIERNO,SECTOR,UNIDAD_ORGANICA,LEY_31589,INVENTARIO_OBRAS_PARALIZADAS_MEF,CAUSAL_PARALIZACION
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,206230.35,206230.35,< =1,93373.45,EDUCACIÓN/CULTURA,CENTRO,2018,8,2023,60,94.59,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,187386.52,206132.62,< =1,22528.77,OTRAS INFRAESTRUCTURAS,NORTE,2022,8,2023,60,73.78,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,189935.83,205907.33,< =1,198708.9,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2020,8,2023,60,75.76,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,14 OTROS
202309,PROCESO NORMAL,CONTRATA,195594.21,205594.51,< =1,53167.91,OTRAS INFRAESTRUCTURAS,NORTE,2021,5,2022,60,72.82,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,205279.15,205279.15,< =1,117425.65,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2017,8,2023,90,63.85,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,191012.52,204556.32,< =1,192347.32,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2019,11,2020,60,96.94,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,204304.5,204304.5,< =1,21884.46,TRANSPORTES Y COMUNICACIONES,CENTRO,2017,6,2023,45,85.7,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,129542.7,203508.37,< =1,21671.97,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",ORIENTE,2017,2,2020,90,81.04,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,203386.36,203386.36,< =1,170865.36,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2014,6,2016,109,23.02,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,203278.39,203278.39,< =1,43216.985714,TRANSPORTES Y COMUNICACIONES,SUR,2018,9,2019,30,89.92,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE MOQUEGUA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,CONTRATA,202990,202990,< =1,67149.092,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2013,8,2017,90,68.93,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,202720.27,202720.27,< =1,46425.63,AGRICULTURA,ORIENTE,2021,8,2022,45,14.76,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE ANCASH,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,201086.86,201086.86,< =1,28192.377772,OTRAS INFRAESTRUCTURAS,SUR,2018,6,2019,60,96.01,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE ICA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,200615.33,200615.33,< =1,28133.93,OTRAS INFRAESTRUCTURAS,ORIENTE,2020,7,2021,90,82.6,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,CONTRATA,200000,200000,< =1,118260,AGRICULTURA,CENTRO,2014,11,2016,90,44.23,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,199850.66,199850.66,< =1,17513.43,TRANSPORTES Y COMUNICACIONES,CENTRO,2022,7,2023,30,82.03,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,196158.72,199502.85,< =1,71804.05,TRANSPORTES Y COMUNICACIONES,ORIENTE,2021,10,2022,45,77.55,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE ANCASH,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,198054.78,198054.78,< =1,145306.28,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",ORIENTE,2022,12,2022,90,44.65,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,99488.85,196244.16,< =1,10534.86,TRANSPORTES Y COMUNICACIONES,NORTE,2022,3,2022,60,68.66,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,80365.4,195383.39,< =1,155930.93,OTRAS INFRAESTRUCTURAS,SUR,2015,8,2018,45,67.15,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,194373.65,194373.65,< =1,133132.15,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2016,11,2017,120,51.35,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,155455.04,194345.35,< =1,82461.95,OTRAS INFRAESTRUCTURAS,NORTE,2020,9,2022,60,57.89,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE JUNÍN,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,193480.78,193480.78,< =1,14651.55,TRANSPORTES Y COMUNICACIONES,SUR,2017,1,2021,90,64.93,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,190445.95,192805.95,< =1,105575.46,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2018,10,2023,60,49.13,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DEL CALLAO,0,NO,14 OTROS
202309,PROCESO NORMAL,CONTRATA,192628.7,192628.7,< =1,158567.12,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2020,8,2021,60,13.14,G. REGIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,191408.33,191408.33,< =1,14108.03,OTRAS INFRAESTRUCTURAS,SUR,2022,8,2023,60,61.41,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE UCAYALI,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,191334.44,191334.44,< =1,110750.48,OTRAS INFRAESTRUCTURAS,CENTRO,2017,11,2023,75,53.63,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,190459.73,190459.73,< =1,74069.788997,TRANSPORTES Y COMUNICACIONES,ORIENTE,2016,3,2016,60,64.14,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE LA LIBERTAD,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,189254.58,189254.58,< =1,108604.5,OTRAS INFRAESTRUCTURAS,SUR,2018,3,2023,60,19.34,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PASCO,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,170662.51,186181.77,< =1,186181.77,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2019,8,2023,60,73.69,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,162459.98,186085.98,< =1,20789.02,AGRICULTURA,CENTRO,2022,8,2023,60,61.26,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,185026.39,185026.39,< =1,129074.409664,EDUCACIÓN/CULTURA,ORIENTE,2020,9,2020,75,39.22,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,183244.23,183244.23,< =1,104649.23,OTRAS INFRAESTRUCTURAS,ORIENTE,2021,8,2023,45,89.18,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,149981.86,183150.14,< =1,19296.5,OTRAS INFRAESTRUCTURAS,SUR,2013,9,2023,60,91.16,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AREQUIPA,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,164198.89,179913.59,< =1,179913.59,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2019,8,2023,60,56.98,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,179902.73,179902.73,< =1,12134.82,EDUCACIÓN/CULTURA,ORIENTE,2016,8,2016,30,23.71,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,179890.57,179890.57,< =1,92865.07,EDUCACIÓN/CULTURA,ORIENTE,2020,10,2022,75,62.58,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,179694.7,179694.7,< =1,148481.73061,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2016,7,2016,90,23.77,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,179157,179157.43,< =1,66386.43,ENERGÍA Y MINAS,SUR,2016,6,2017,35,72.45,G. LOCAL,ENERGÍA Y MINAS,GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 OTROS
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,161754.08,178403.96,< =1,178403.96,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2022,8,2023,60,0.01,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,175748.32,175748.32,< =1,20931.624912,TRANSPORTES Y COMUNICACIONES,NORTE,2020,11,2020,60,88.09,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,175712.48,175712.48,< =1,80920.44,PROTECCIÓN/READAPTACIÓN SOCIAL,SUR,2022,10,2023,60,61.67,G. LOCAL,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,175556.25,175556.25,< =1,54185.15,OTRAS INFRAESTRUCTURAS,SUR,2016,11,2016,105,37.83,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,175302.3,175302.3,< =1,175302.3,EDUCACIÓN/CULTURA,NORTE,2016,12,2018,90,92.66,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,174761.89,174761.89,< =1,18112.56,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",NORTE,2018,10,2022,90,75.72,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE CAJAMARCA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,22768.4,174558.18,< =1,10896.67,OTRAS INFRAESTRUCTURAS,CENTRO,2022,8,2023,75,87.27,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,174215.83,174215.83,< =1,69610.33,EDUCACIÓN/CULTURA,ORIENTE,2022,12,2022,75,60.72,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,174161.58,174161.58,< =1,92918.08,TRANSPORTES Y COMUNICACIONES,SUR,2021,12,2022,90,62.87,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,173957.64,173957.64,< =1,94290.72,PROTECCIÓN/READAPTACIÓN SOCIAL,CENTRO,2022,4,2023,60,69.18,G. LOCAL,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,163074.61,173074.61,< =1,70006.51,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2015,6,2016,90,73.74,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,92148.42,172164.96,< =1,3681.66,TRANSPORTES Y COMUNICACIONES,ORIENTE,2018,10,2019,45,80.04,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,171255.78,171255.78,< =1,70077.865176,AGRICULTURA,ORIENTE,2017,1,2018,120,89.09,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,RECONSTRUCCIÓN CON CAMBIOS,POR NÚCLEO EJECUTOR,158523.74,171096.69,< =1,171096.69,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2019,8,2023,45,58.91,G. NACIONAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO","SUBGERENCIA DE CONTROL DEL SECTOR VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,170778.53,170778.53,< =1,24745.808997,EDUCACIÓN/CULTURA,CENTRO,2020,3,2021,90,85.51,G. LOCAL,CULTURA,GERENCIA REGIONAL DE CONTROL DE LAMBAYEQUE,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,140479.64,170515.62,< =1,12628.32,OTRAS INFRAESTRUCTURAS,ORIENTE,2022,4,2023,60,36.23,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,170273.34,170273.34,< =1,37919.872818,OTRAS INFRAESTRUCTURAS,ORIENTE,2018,9,2019,38,77.73,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE MOQUEGUA,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,170010.24,170010.24,< =1,158347.537536,OTRAS INFRAESTRUCTURAS,NORTE,2018,11,2021,60,8.35,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE CUSCO,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,169407.28,169407.28,< =1,104144.38,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2019,1,2022,60,11.32,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE APURÍMAC,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,168269.6,168269.6,< =1,27839.28,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2018,9,2022,60,60.54,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,168200,168200,< =1,103350,EDUCACIÓN/CULTURA,NORTE,2021,7,2021,720,21,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,40000,167778.26,< =1,9427.82000000001,AGRICULTURA,SUR,2016,1,2017,45,57.5,G. LOCAL,AGRICULTURA,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,167459.4,167459.4,< =1,53486.53236,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",SUR,2014,6,2014,90,85.11,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE APURÍMAC,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,166749.22,166749.22,< =1,79024.32,PROTECCIÓN/READAPTACIÓN SOCIAL,NORTE,2022,5,2023,60,55.98,G. LOCAL,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,159313.66,165313.66,< =1,11163.16,PROTECCIÓN/READAPTACIÓN SOCIAL,NORTE,2022,9,2022,60,67.49,G. LOCAL,PROTECCIÓN/READAPTACIÓN SOCIAL,GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,161527,161527,< =1,109130.5,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2021,12,2022,365,32.93,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,161491.07,161491.07,< =1,132211.07,TRANSPORTES Y COMUNICACIONES,ORIENTE,2017,11,2017,60,45.7,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,14 OTROS
202309,PROCESO NORMAL,CONTRATA,159214.84,159214.84,< =1,38338.933472,EDUCACIÓN/CULTURA,ORIENTE,2010,12,2011,120,57.31,G. REGIONAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE HUANCAVELICA,1,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,149998.04,158998.04,< =1,33904.08,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2020,9,2021,45,93.04,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE LIMA PROVINCIAS,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,156429.5,156429.5,< =1,76882.36,TRANSPORTES Y COMUNICACIONES,SUR,2019,6,2019,30,30.05,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,0,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,153734.51,153734.51,< =1,104585.51,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",CENTRO,2019,12,2019,60,25.33,G. LOCAL,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",GERENCIA REGIONAL DE CONTROL DE AYACUCHO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,152740.91,152740.91,< =1,72747.59,OTRAS INFRAESTRUCTURAS,CENTRO,2019,9,2019,60,66.68,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE SAN MARTÍN,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,152169.71,152169.71,< =1,64009.2,TRANSPORTES Y COMUNICACIONES,CENTRO,2016,2,2020,60,63.48,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE JUNÍN,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,151856.95,151856.95,< =1,62028.45,OTRAS INFRAESTRUCTURAS,ORIENTE,2018,8,2023,60,65.37,G. LOCAL,OTRAS INFRAESTRUCTURAS,GERENCIA REGIONAL DE CONTROL DE PUNO,0,NO,10 FALTA DE RECURSOS FINANCIEROS Y LIQUIDEZ
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,150421.08,150421.08,< =1,69930.760092,EDUCACIÓN/CULTURA,SUR,2018,8,2022,90,72.35,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 OTROS
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,150000,150000,< =1,126185,TRANSPORTES Y COMUNICACIONES,CENTRO,2018,10,2019,60,17.06,G. LOCAL,TRANSPORTES Y COMUNICACIONES,GERENCIA REGIONAL DE CONTROL DE HUÁNUCO,0,NO,2 INCUMPLIMIENTO DE CONTRATO
202309,PROCESO NORMAL,ADMINISTRACIÓN DIRECTA,150000,150000,< =1,0,EDUCACIÓN/CULTURA,CENTRO,2015,12,2017,180,72.26,G. LOCAL,EDUCACIÓN,GERENCIA REGIONAL DE CONTROL DE CUSCO,1,NO,14 OTROS
